Order ID,Quantity,Profit,Discount,Sales,Location ID,Order Date,Customer ID,Product ID
CA-2017-109701,2,22.5732,0.2,69.456,3,574,87,1311
CA-2017-109701,2,5.3214,0.0,10.86,3,574,87,362
CA-2017-109701,3,22.2516,0.0,79.47,3,574,87,1276
CA-2017-109701,6,5.04,0.0,10.08,3,574,87,59
CA-2015-111514,7,200.9546,0.15,1552.8310000000001,34,284,609,37
CA-2015-111514,5,46.3185,0.2,137.24,34,284,609,141
CA-2015-111514,1,15.6993,0.0,36.51,34,284,609,1312
CA-2015-111514,3,80.9919,0.2,239.976,34,284,609,1313
US-2014-148838,7,-447.5947,0.4,1579.746,23,461,291,215
US-2014-148838,4,-553.6476,0.4,1071.576,23,461,291,1299
US-2014-148838,3,-122.7816,0.4,613.908,23,461,291,1168
US-2014-148838,7,16.3842,0.0,34.86,23,461,291,1314
US-2014-148838,4,75.9696,0.0,155.04,23,461,291,1315
CA-2017-136497,5,-10.054,0.7,13.71,47,513,167,1316
US-2016-108637,2,40.9216,0.0,127.88,180,69,144,441
US-2016-108637,2,44.8896,0.0,160.32,180,69,144,1317
US-2016-108637,4,20.7,0.0,46.0,180,69,144,1023
CA-2014-102295,1,-18.1068,0.2,120.712,379,156,552,1318
CA-2017-123659,4,11.3288,0.0,23.12,234,516,438,1010
US-2016-129469,6,-26.6352,0.2,532.7040000000001,323,713,126,1319
US-2016-129469,2,0.307,0.2,4.912,323,713,126,1320
CA-2017-155152,4,93.24,0.0,252.0,122,437,172,725
CA-2016-159940,8,-27.1296,0.6,60.288000000000004,173,274,292,1155
CA-2016-159940,1,0.8225,0.2,2.6319999999999997,173,274,292,1321
CA-2016-159940,9,7.6986,0.2,23.688000000000002,173,274,292,1128
CA-2016-159940,2,-14.4784,0.3,253.372,173,274,292,323
CA-2017-119669,3,0.1134,0.0,5.67,269,714,236,969
US-2014-164616,4,-58.8616,0.7,76.77600000000001,47,710,474,1242
US-2014-164616,2,1.148,0.2,9.184,47,710,474,1322
CA-2015-148628,5,15.065,0.0,32.75,380,401,454,1254
CA-2016-118052,2,1.7138,0.2,7.216,203,715,534,485
CA-2016-118052,2,15.49,0.2,49.568000000000005,203,715,534,1323
CA-2016-118052,7,11.6263,0.2,54.711999999999996,203,715,534,28
US-2017-117534,4,45.7704,0.0,176.04,253,613,610,1324
US-2017-117534,9,4.4856,0.0,16.02,253,613,610,1325
US-2017-117534,4,62.748000000000005,0.2,185.92,253,613,610,920
US-2017-117534,4,15.8376,0.2,211.168,253,613,610,1326
US-2017-117534,2,59.998000000000005,0.2,479.98400000000004,253,613,610,1327
CA-2015-145065,2,3.6156,0.0,7.86,188,295,589,1328
CA-2015-145065,2,8.8624,0.2,24.448,188,295,589,1329
US-2015-127040,1,3.1104,0.0,6.48,29,401,611,1330
US-2015-127040,7,20.5114,0.0,41.86,29,401,611,1331
US-2015-127040,9,97.1946,0.0,1619.91,29,401,611,1332
US-2015-127040,4,42.1504,0.0,113.92,29,401,611,1146
CA-2016-128111,2,10.3168,0.0,39.68,381,716,394,397
CA-2015-137897,2,2.256,0.0,37.6,45,717,601,1202
CA-2015-137897,2,23.96,0.0,59.9,45,717,601,538
CA-2015-137897,5,16.65,0.0,37.0,45,717,601,956
CA-2017-169264,2,2.8224,0.0,5.76,9,718,413,745
CA-2017-169264,6,4.3368,0.0,16.68,9,718,413,21
CA-2017-147361,7,12.5762,0.0,628.81,329,428,115,435
CA-2017-147361,5,14.677,0.0,56.45,329,428,115,1011
CA-2017-145877,6,23.55,0.0,94.2,334,719,548,953
CA-2017-145877,5,13.347999999999999,0.0,28.4,334,719,548,152
US-2016-110170,7,-225.0976,0.32,956.6648,143,720,447,1333
CA-2017-108574,9,200.8638,0.0,1115.91,62,566,207,695
CA-2017-108574,7,-28.9674,0.2,128.744,62,566,207,461
CA-2017-108574,10,26.973000000000003,0.2,79.92,62,566,207,312
CA-2017-144589,5,7.986000000000001,0.0,24.2,34,176,612,1159
CA-2017-144589,3,130.4913,0.2,359.976,34,176,612,1334
CA-2017-155985,8,76.2624,0.0,211.84,34,721,336,1092
CA-2014-162684,2,1.9169999999999998,0.2,5.68,74,601,357,1053
CA-2015-142041,5,2.6319999999999997,0.2,7.52,1,722,613,620
CA-2014-151295,2,5.8604,0.0,11.96,62,607,350,358
CA-2014-151295,3,31.4532,0.2,629.064,62,607,350,736
CA-2016-156300,5,60.356,0.0,754.45,201,723,180,1318
CA-2015-146087,2,60.391999999999996,0.0,301.96,382,380,452,415
CA-2017-168655,5,95.2,0.0,595.0,383,386,614,1200
CA-2017-168655,3,29.951999999999998,0.2,79.872,383,386,614,1197
CA-2016-107202,10,179.73,0.2,2396.4,384,206,18,1335
CA-2017-159597,2,3.178,0.0,63.56,385,45,565,967
CA-2017-159597,1,43.9956,0.0,99.99,385,45,565,1336
CA-2016-155551,3,-48.9549,0.2,230.37599999999998,386,724,615,82
CA-2016-155551,2,3.2616,0.2,9.664,386,724,615,670
US-2017-147669,7,41.7186,0.2,158.928,323,53,603,721
US-2017-147669,1,-10.4184,0.7,13.023,323,53,603,1311
US-2017-147669,2,-104.67299999999999,0.4,273.06,323,53,603,1337
US-2017-147669,13,12.7764,0.2,39.312,323,53,603,1228
CA-2016-169922,4,-2.1504,0.8,1.344,174,725,89,1338
CA-2016-169922,4,-13.6488,0.8,8.272,174,725,89,1339
CA-2016-169922,7,-9.0944,0.6,12.544,174,725,89,1073
CA-2017-100748,8,27.4856,0.0,58.48,94,726,176,2
CA-2017-129805,2,3.034,0.0,7.4,5,116,447,345
CA-2014-148586,7,65.2064,0.1,366.786,29,727,616,1340
US-2017-112613,4,4.0776,0.2,54.368,32,39,101,1259
CA-2015-154746,2,16.98,0.0,33.96,28,717,601,618
CA-2015-154746,3,322.1829,0.0,826.11,28,717,601,1341
CA-2017-140053,9,114.6285,0.0,545.85,214,445,244,71
CA-2014-164210,2,-99.2664,0.5,145.98,127,728,617,1342
CA-2014-164210,4,12.5328,0.2,35.808,127,728,617,862
CA-2017-139948,2,2.1736,0.2,7.904,85,729,517,627
CA-2016-146934,5,86.25,0.0,345.0,387,730,578,302
CA-2016-146934,2,-19.9184,0.3,174.28599999999997,387,730,578,209
CA-2016-146934,4,172.3384,0.0,662.84,387,730,578,190
CA-2016-146934,5,30.432,0.0,95.1,387,730,578,452
CA-2016-146934,6,12.9024,0.0,26.88,387,730,578,1343
CA-2016-146934,2,74.8142,0.0,257.98,387,730,578,957
CA-2015-100573,2,8.2156,0.0,17.48,25,12,562,755
CA-2016-119165,5,-14.081,0.3,492.835,105,731,217,1153
CA-2015-128027,3,5.3898,0.0,269.49,388,471,200,435
CA-2016-140207,5,9.828,0.2,29.12,58,732,37,1344
CA-2017-140949,5,9.0,0.0,18.75,164,294,591,1345
CA-2017-140949,6,31.122,0.0,119.7,164,294,591,424
CA-2017-140949,3,3.0861,0.2,9.144,164,294,591,536
CA-2017-140949,3,18.2592,0.0,57.06,164,294,591,452
CA-2017-140949,8,13.604000000000001,0.0,71.6,164,294,591,1044
CA-2017-140949,8,27.9344,0.0,107.44,164,294,591,1031
CA-2017-140949,1,3.4357,0.0,7.31,164,294,591,676
CA-2017-140949,6,22.458000000000002,0.0,59.1,164,294,591,32
CA-2017-140949,3,12.0978,0.0,46.53,164,294,591,170
CA-2017-138548,2,25.4384,0.0,97.84,170,733,506,414
CA-2015-142419,3,13.4865,0.0,29.97,60,655,618,843
CA-2015-142419,3,34.4232,0.2,98.352,60,655,618,800
CA-2017-148691,5,29.372,0.2,83.92,29,734,427,301
CA-2017-148691,2,5.1184,0.2,14.624,29,734,427,1316
CA-2017-148691,1,36.9873,0.0,136.99,29,734,427,819
CA-2017-148691,1,1.5119999999999998,0.0,3.15,29,734,427,395
CA-2017-128755,1,4.0995,0.0,9.11,389,464,177,1346
CA-2017-128755,4,165.7176,0.0,571.44,389,464,177,384
CA-2017-128755,5,15.552,0.0,32.4,389,464,177,1347
CA-2017-128755,1,4.5657,0.0,16.91,389,464,177,1036
US-2016-135923,8,4.2816,0.2,14.272,306,115,619,1348
US-2016-135923,4,-67.6704,0.2,451.13599999999997,306,115,619,1248
US-2016-135923,4,6.4864,0.2,64.86399999999999,306,115,619,1266
CA-2016-114972,2,-29.9178,0.2,217.584,3,54,418,1349
CA-2016-114972,5,29.0325,0.0,82.95,3,54,418,1350
CA-2016-114972,7,41.2237,0.0,87.71,3,54,418,1351
CA-2016-114972,4,429.5772,0.0,1101.48,3,54,418,1341
CA-2017-102750,3,-99.1764,0.2,1322.352,1,507,620,594
CA-2014-145212,3,1.4742,0.0,5.46,164,103,419,6
CA-2017-141992,1,0.8388,0.2,11.184000000000001,77,249,383,1352
CA-2017-141992,2,-32.6366,0.2,153.584,77,249,383,82
CA-2017-147956,6,0.0,0.0,1003.62,59,165,117,749
CA-2017-126067,4,11.4296,0.2,35.168,59,735,607,1353
CA-2017-126067,5,250.305,0.0,1137.75,59,735,607,342
CA-2017-126067,5,32.396,0.2,99.68,59,735,607,444
CA-2017-126067,2,1.4456,0.0,5.56,59,735,607,449
CA-2015-104514,2,22.2352,0.0,85.52,285,98,118,1354
CA-2015-104514,3,2.6568,0.0,9.84,285,98,118,1355
CA-2015-104514,3,9.6192,0.0,20.04,285,98,118,1283
CA-2015-141040,4,303.3408,0.0,631.96,23,330,621,1356
CA-2015-141040,4,10.764000000000001,0.0,23.92,23,330,621,1357
CA-2014-113579,6,41.5104,0.0,90.24,13,736,44,1111
CA-2014-144624,7,1228.1787,0.0,4548.81,390,84,622,1148
CA-2016-146206,5,-34.391999999999996,0.3,300.93,14,545,409,838
CA-2016-146206,5,53.997,0.2,719.96,14,545,409,1149
CA-2014-136644,8,32.391999999999996,0.0,647.84,391,737,623,405
CA-2015-122371,3,18.6093,0.0,64.17,88,120,354,80
CA-2015-122371,2,58.4962,0.0,124.46,88,120,354,633
CA-2016-126935,1,3.3544,0.2,9.584,9,288,387,1224
US-2017-133781,3,12.6927,0.2,37.608000000000004,328,738,419,1358
CA-2017-131618,2,4.4312,0.2,12.224,301,46,624,827
CA-2017-131618,4,-3.5712,0.8,2.3040000000000003,301,46,624,614
CA-2017-131618,4,-16.38,0.8,9.36,301,46,624,673
CA-2016-149482,2,3.4686,0.0,7.38,94,696,625,1238
CA-2014-143917,4,15.0416,0.0,53.72,34,739,107,230
CA-2014-143917,5,327.506,0.0,8187.65,34,739,107,1359
CA-2014-143917,8,34.2848,0.0,77.92,34,739,107,221
CA-2015-120397,4,-85.2384,0.8,32.784,32,740,579,1360
CA-2017-163902,3,14.7582,0.2,196.77599999999998,62,580,199,1361
CA-2017-163902,6,52.7934,0.0,479.94,62,580,199,914
CA-2016-136812,4,55.896,0.0,1117.92,336,741,585,1362
CA-2015-102722,6,41.535,0.0,106.5,68,24,608,936
CA-2017-155089,5,-33.484,0.7,45.66,85,574,626,471
CA-2016-124506,4,1.1996,0.2,95.96799999999999,36,583,179,1048
CA-2016-124506,2,-2.0568,0.3,47.992,36,583,179,877
CA-2014-106572,2,19.824,0.2,264.32,392,742,413,546
CA-2014-128888,9,204.0714,0.2,604.656,14,647,287,970
CA-2017-123134,3,12.993,0.0,129.93,73,743,61,784
CA-2016-124352,7,9.8784,0.0,20.16,336,680,522,1363
CA-2016-124352,6,14.4354,0.0,29.46,336,680,522,607
CA-2016-124352,3,251.8911,0.0,868.59,336,680,522,1364
CA-2016-124352,2,6.2208,0.0,12.96,336,680,522,89
CA-2016-124352,1,1.375,0.0,5.5,336,680,522,895
CA-2016-124352,4,55.93600000000001,0.0,121.6,336,680,522,999
CA-2015-124541,9,5.256,0.2,42.048,16,744,627,512
CA-2015-124541,2,4.4604,0.2,25.488000000000003,16,744,627,1365
CA-2015-124541,3,-12.075,0.8,6.9,16,744,627,1023
CA-2015-124541,6,-16.884,0.8,9.648,16,744,627,1232
CA-2015-124541,2,2.8884,0.2,7.968,16,744,627,1050
CA-2014-108707,2,3.6288,0.2,10.368,2,745,626,739
CA-2014-111500,5,52.532,0.0,114.2,366,654,137,1138
CA-2014-111500,4,8.2616,0.0,17.96,366,654,137,1366
CA-2014-111500,7,4.5612,0.0,12.67,366,654,137,1088
CA-2014-111500,4,122.3856,0.0,339.96,366,654,137,106
US-2017-117723,6,-337.806,0.2,1801.632,74,733,393,458
CA-2015-143238,4,18.0648,0.0,46.32,393,684,628,103
CA-2015-168746,2,-54.5958,0.3,181.986,177,746,277,70
CA-2015-168746,4,-100.7944,0.4,431.976,177,746,277,1149
CA-2015-168746,1,-36.253,0.4,155.37,177,746,277,1367
CA-2015-113404,6,-219.1644,0.2,1348.704,34,747,613,299
CA-2015-113404,3,78.7671,0.2,700.1519999999999,34,747,613,284
CA-2016-144792,7,22.3776,0.2,111.88799999999999,57,567,629,561
CA-2014-164385,3,14.3952,0.2,143.952,63,467,630,810
US-2016-114174,3,13.9152,0.0,173.94,381,162,399,1368
US-2016-114174,4,6.9372,0.0,14.76,381,162,399,1238
CA-2017-108070,4,2.0592,0.0,205.92,58,513,32,232
CA-2017-108070,1,-6.0489999999999995,0.15,102.833,58,513,32,430
US-2015-128090,1,0.2592,0.2,2.3040000000000003,51,748,622,826
US-2015-128090,5,211.4955,0.2,1879.96,51,748,622,1147
US-2015-128090,8,105.6456,0.2,313.024,51,748,622,1184
US-2015-128090,2,1.764,0.2,5.04,51,748,622,816
CA-2017-101042,6,213.6888,0.0,821.88,0,123,455,1369
CA-2017-101042,2,10.7604,0.0,21.96,0,123,455,1045
CA-2016-155439,4,12.4416,0.0,25.92,37,749,43,815
CA-2016-118626,7,70.5544,0.2,705.544,394,243,547,1370
CA-2015-111458,2,12.0,0.0,50.0,45,120,58,1371
US-2016-126844,8,-32.32,0.6,51.711999999999996,32,750,308,1372
US-2015-112508,2,0.5244,0.2,6.992000000000001,249,539,130,1298
CA-2015-147788,7,140.686,0.0,1406.86,12,70,612,1373
CA-2015-147788,5,7.56,0.0,15.75,12,70,612,365
CA-2015-147788,2,61.388999999999996,0.0,323.1,12,70,612,765
CA-2015-144288,4,3.3408,0.2,9.216000000000001,395,707,93,1186
CA-2015-144288,2,3.6288,0.2,10.368,395,707,93,1290
CA-2015-110632,1,2.7036,0.0,15.02,29,751,403,1374
CA-2015-110632,2,9.1314,0.0,33.82,29,751,403,1036
CA-2017-109589,4,27.69,0.0,71.0,317,202,631,936
CA-2017-123967,5,7.85,0.2,25.12,396,752,227,1375
CA-2017-123967,9,239.9058,0.0,2665.62,396,752,227,1234
CA-2017-148929,8,133.8624,0.0,478.08,164,210,407,42
CA-2017-134404,2,-35.6174,0.4,164.388,55,753,112,819
CA-2017-134404,4,3.6432,0.2,13.248,55,753,112,154
CA-2017-109778,2,0.91,0.2,2.912,397,11,91,853
CA-2016-155845,7,52.4979,0.2,1399.944,296,399,632,1287
CA-2017-145128,5,31.587,0.0,526.45,377,362,598,793
CA-2014-129091,3,7.9527,0.0,16.23,112,754,19,897
CA-2014-129091,5,156.751,0.0,319.9,112,754,19,669
CA-2014-129091,2,5.3392,0.0,11.36,112,754,19,152
CA-2014-129091,3,290.3016,0.0,675.12,112,754,19,1376
US-2014-155502,3,30.7818,0.0,62.82,212,755,174,1377
US-2014-155502,8,0.0,0.0,489.92,212,755,174,854
US-2014-155502,3,9.3312,0.0,19.44,212,755,174,934
US-2014-155502,2,8.34,0.0,16.68,212,755,174,1305
US-2014-155502,13,0.0,0.0,155.35,212,755,174,1378
US-2014-155502,3,4.4712,0.0,12.42,212,755,174,1379
US-2014-155502,2,52.6344,0.0,187.98,212,755,174,539
CA-2015-121041,2,2.1476,0.2,6.608,398,502,294,318
CA-2017-131695,7,67.1139,0.0,248.57,23,160,267,841
CA-2017-131695,1,9.7812,0.0,22.23,23,160,267,1380
CA-2016-137729,1,1.0166,0.0,5.98,25,465,593,1198
CA-2016-137729,3,21.5397,0.2,246.168,25,465,593,239
US-2016-115455,2,-7.7748,0.6,14.136,399,162,339,1381
US-2016-115455,3,-300.735,0.5,601.47,399,162,339,1382
CA-2017-128300,2,39.55,0.0,79.1,400,221,276,1255
CA-2017-128300,8,157.3632,0.0,327.84,400,221,276,800
CA-2017-149048,2,81.432,0.0,180.96,134,726,312,231
CA-2017-149048,3,411.7365,0.0,914.97,134,726,312,569
CA-2017-149048,3,158.7519,0.0,587.97,134,726,312,966
CA-2017-149048,2,95.4612,0.0,530.34,134,726,312,1244
CA-2017-149048,3,7.3206,0.0,14.94,134,726,312,1383
CA-2017-108553,2,35.3626,0.0,121.94,23,756,85,1306
CA-2017-108553,7,36.813,0.0,122.71,23,756,85,354
CA-2016-165848,3,7.0218,0.0,14.94,45,30,633,811
CA-2016-165848,3,364.4595,0.0,1349.85,45,30,633,1384
CA-2016-165848,1,5.1294,0.2,136.784,45,30,633,1057
CA-2016-165848,4,20.7808,0.0,61.12,45,30,633,677
CA-2014-112718,1,-0.8558,0.7,1.167,133,757,634,1065
CA-2016-154053,1,4.9271,0.0,16.99,142,758,450,1385
CA-2014-127446,3,0.0,0.2,24.671999999999997,174,641,565,1386
CA-2014-127446,1,0.882,0.2,2.52,174,641,565,395
CA-2014-127446,5,-121.8735,0.3,1218.735,174,641,565,3
CA-2014-127446,2,1.9926,0.2,5.904,174,641,565,1238
CA-2014-127446,3,5.1012,0.2,15.696,174,641,565,783
CA-2014-127446,3,-3.9624,0.6,6.096,174,641,565,534
CA-2016-137204,2,2.5980000000000003,0.2,41.568000000000005,62,236,635,792
CA-2014-147298,3,23.028000000000002,0.2,230.28,13,759,636,370
CA-2014-147298,6,5.715,0.2,18.288,13,759,636,31
CA-2017-147942,2,2.7166,0.0,5.78,94,719,333,1387
CA-2017-147942,13,38.025,0.2,121.68,94,719,333,673
CA-2017-115931,3,1.0842,0.0,4.17,64,66,487,381
CA-2017-115931,4,6.704,0.2,67.04,64,66,487,1020
CA-2017-115931,3,10.4496,0.0,37.32,64,66,487,253
CA-2017-115931,5,8.6715,0.0,18.45,64,66,487,932
CA-2014-164861,4,12.4416,0.0,25.92,358,640,637,1193
CA-2017-127180,4,3919.9888,0.2,11199.968,23,760,638,1388
CA-2017-127180,8,647.8919999999999,0.0,2399.6,23,760,638,716
CA-2017-127180,5,28.755,0.0,63.9,23,760,638,118
CA-2017-127180,1,0.5299,0.0,52.99,23,760,638,509
US-2017-165344,4,9.1296,0.2,60.864,157,38,115,452
US-2017-165344,7,-935.9595,0.7,652.995,157,38,115,1389
US-2017-165344,10,-7.48,0.7,11.22,157,38,115,1390
CA-2015-168186,3,7.0218,0.0,14.94,312,229,492,1231
US-2017-110604,2,17.1828,0.0,39.96,5,356,639,891
US-2017-110604,2,4.2624,0.2,42.623999999999995,5,356,639,1391
US-2017-110604,1,24.858,0.2,220.96,5,356,639,157
CA-2015-116750,2,0.7392,0.2,4.928,306,761,541,1392
CA-2015-116750,5,-5.784,0.7,7.23,306,761,541,544
CA-2015-162369,2,61.388999999999996,0.0,323.1,62,762,640,765
CA-2017-108441,4,9.3296,0.0,19.04,45,492,641,1393
CA-2017-108441,3,4.2666,0.2,13.128,45,492,641,520
CA-2017-108441,3,16.6764,0.0,64.14,45,492,641,1394
CA-2017-108441,4,143.04,0.1,858.24,45,492,641,467
CA-2015-169740,1,2.9989999999999997,0.0,29.99,401,763,215,701
CA-2016-124051,6,67.4424,0.2,186.048,173,723,567,968
CA-2016-149111,1,4.1391,0.2,36.792,314,764,408,521
CA-2016-149111,8,6.2856,0.2,18.624000000000002,314,764,408,396
CA-2014-131002,3,23.6529,0.0,57.69,312,557,483,1006
CA-2014-131002,3,20.1207,0.0,42.81,312,557,483,1395
CA-2014-131002,2,6.2208,0.0,12.96,312,557,483,1396
CA-2014-131002,6,213.6888,0.0,821.88,312,557,483,1369
CA-2014-131002,3,28.3095,0.0,104.85,312,557,483,139
US-2016-146794,5,19.998,0.15,424.9575,107,182,64,899
CA-2017-112515,3,3.5022,0.2,10.776,267,697,127,1366
CA-2017-112515,3,4.2717,0.2,11.784,267,697,127,696
CA-2017-112515,3,80.7912,0.0,164.88,267,697,127,1397
CA-2017-112515,3,77.5764,0.0,1292.94,267,697,127,1398
CA-2017-112515,2,8.9544,0.2,25.584,267,697,127,1399
CA-2017-112515,2,65.435,0.0,261.74,267,697,127,533
CA-2017-112515,5,7.056,0.0,14.4,267,697,127,782
CA-2016-150343,3,5.1042,0.0,10.86,94,765,7,135
CA-2015-135538,4,99.432,0.2,883.84,27,100,403,157
CA-2017-123372,11,494.9725,0.0,1979.89,45,354,375,1400
CA-2017-123372,2,35.982,0.0,79.96,45,354,375,889
CA-2017-159604,2,4.2048,0.0,8.76,334,349,642,236
CA-2016-164784,1,1.2948,0.2,3.984,31,766,520,639
CA-2016-164784,3,-142.071,0.4,370.62,31,766,520,121
CA-2016-164784,2,-2.0108,0.7,2.742,31,766,520,1203
CA-2016-111794,3,20.8719,0.2,79.512,139,393,643,217
CA-2016-111794,1,9.5688,0.2,28.351999999999997,139,393,643,258
US-2015-139759,1,4.5882,0.2,40.784,62,767,644,23
US-2015-139759,4,29.6688,0.0,105.96,62,767,644,1276
CA-2014-126403,3,79.8912,0.0,166.44,111,340,645,162
CA-2014-126403,6,212.1876,0.0,785.88,111,340,645,1401
CA-2014-126403,2,12.838,0.0,26.2,111,340,645,1402
CA-2014-126403,5,238.653,0.0,1325.85,111,340,645,1244
CA-2017-136875,3,79.8912,0.0,166.44,142,734,646,447
CA-2017-132185,5,0.7665,0.2,8.76,196,344,140,909
CA-2017-132185,1,4.3584,0.2,43.583999999999996,196,344,140,1309
US-2014-160780,7,-8.1312,0.7,11.088,260,261,647,1085
US-2014-160780,2,-16.776,0.7,25.164,260,261,647,735
CA-2017-127026,5,7.056,0.0,14.4,30,276,414,614
CA-2017-127026,5,111.59100000000001,0.0,619.95,30,276,414,695
CA-2017-127026,4,42.0744,0.0,89.52,30,276,414,1403
CA-2017-127026,3,152.0883,0.1,350.973,30,276,414,1404
CA-2017-127026,1,49.497,0.0,164.99,30,276,414,1405
CA-2017-137085,9,101.5794,0.2,312.552,25,222,564,1311
CA-2016-133123,3,29.985,0.2,95.95200000000001,278,47,41,889
CA-2016-133123,2,-2.4564,0.7,3.2039999999999997,278,47,41,880
US-2016-128195,5,-6.567,0.8,3.98,120,578,267,1406
CA-2015-153220,5,7.065,0.0,15.7,3,768,289,1407
CA-2014-123064,4,1.64,0.2,5.247999999999999,155,479,154,1199
CA-2017-156412,3,-4.455,0.7,5.346,63,769,380,990
US-2016-144211,3,5.6115,0.2,15.48,402,770,79,1408
US-2016-144211,3,8.1432,0.2,108.57600000000001,402,770,79,1409
CA-2016-138079,5,37.366,0.0,109.9,60,115,295,504
CA-2014-143182,1,4.0383,0.2,15.384,186,771,297,1006
CA-2016-161662,2,10.6232,0.2,30.351999999999997,403,569,648,423
CA-2014-145317,4,-16.426,0.5,821.3,133,772,598,1410
CA-2014-145317,6,-1811.0784,0.5,22638.48,133,772,598,1411
CA-2014-145317,4,7.4816,0.2,21.375999999999998,133,772,598,128
CA-2014-145317,3,1.002,0.2,8.016,133,772,598,1412
CA-2014-145317,2,8.0766,0.2,30.768,133,772,598,1006
CA-2014-145317,3,5.9175,0.2,18.936,133,772,598,550
CA-2014-145317,3,15.294,0.2,122.352,133,772,598,1154
CA-2014-143413,3,56.9772,0.0,116.28,308,773,261,1413
CA-2017-156818,6,17.238,0.0,132.6,29,497,557,176
CA-2017-155873,2,4.3368,0.0,16.68,64,114,437,1059
CA-2017-155873,3,9.3312,0.0,19.44,64,114,437,1414
CA-2017-155873,4,92.2368,0.0,192.16,64,114,437,1415
CA-2015-121797,7,81.8496,0.0,227.36,13,564,230,1416
CA-2015-121797,3,215.9973,0.2,1919.976,13,564,230,1150
US-2015-120572,2,-8.9796,0.7,12.828,133,555,485,410
CA-2017-132430,4,9.1776,0.2,45.888000000000005,346,449,434,613
CA-2017-146031,9,22.2444,0.0,60.12,24,570,306,158
CA-2014-110100,3,37.797,0.2,302.376,124,573,62,722
CA-2015-103723,5,5.56,0.0,13.9,59,494,457,1061
CA-2014-127187,2,62.3904,0.0,129.98,23,774,434,1417
CA-2017-128475,2,15.1158,0.0,71.98,112,775,649,357
CA-2014-100006,3,109.6113,0.0,377.97,23,557,589,1418
CA-2017-144827,2,33.5772,0.0,124.36,146,202,339,821
CA-2014-110030,3,-14.3856,0.6,23.976,14,776,166,561
CA-2014-121286,3,2.7222,0.2,8.376,182,130,21,203
CA-2014-121286,5,5.096,0.2,58.24,182,130,21,937
CA-2016-164735,5,12.18,0.0,81.2,212,167,483,720
CA-2014-153479,5,6.7915,0.0,14.45,167,777,650,264
CA-2014-153479,2,31.0856,0.2,95.648,167,777,650,979
CA-2017-149888,5,-71.994,0.4,359.97,74,659,212,1211
CA-2017-149888,4,-140.1408,0.4,350.352,74,659,212,1342
CA-2017-119193,1,-1.3128,0.7,1.641,213,66,85,520
CA-2017-119193,7,94.4937,0.4,629.9580000000001,213,66,85,1334
CA-2017-104801,3,1.7901,0.0,6.63,59,778,651,147
CA-2017-104801,4,343.9828,0.0,799.96,59,778,651,651
CA-2017-104801,1,21.506,0.0,107.53,59,778,651,216
CA-2014-107594,2,19.9746,0.0,73.98,170,779,13,687
CA-2014-107594,1,2.1762,0.0,5.58,170,779,13,796
CA-2015-129770,4,23.0864,0.0,49.12,404,780,555,33
CA-2015-115798,3,94.4925,0.0,377.97,285,50,107,1419
CA-2015-115798,7,19.8716,0.0,42.28,285,50,107,670
CA-2015-115798,3,56.9943,0.0,299.97,285,50,107,899
CA-2015-115798,2,43.1904,0.0,89.98,285,50,107,817
CA-2017-122707,4,9.5448,0.0,477.24,405,513,494,1420
CA-2017-122707,2,1.5588,0.0,25.98,405,513,494,1421
CA-2016-165015,5,17.52,0.2,46.72,55,781,232,1040
CA-2014-149244,2,13.4292,0.0,35.34,88,130,652,1381
CA-2015-140144,6,100.4796,0.0,257.64,34,782,34,592
CA-2015-140144,3,47.24100000000001,0.2,125.976,34,782,34,66
CA-2017-163321,1,21.9978,0.2,79.992,222,783,248,409
CA-2014-155887,3,-130.0104,0.3,700.056,117,552,409,601
US-2015-165449,4,-1.3584,0.2,27.168000000000003,406,6,399,1422
CA-2015-110247,3,-6.0324,0.7,8.226,394,784,653,1316
US-2014-141257,3,73.194,0.2,585.552,60,785,229,1423
CA-2014-154669,11,110.0528,0.0,423.28,407,233,612,1424
CA-2014-158029,2,22.5296,0.2,225.296,141,542,520,1153
CA-2015-155306,2,2.224,0.0,5.56,34,786,654,1061
CA-2015-155306,3,129.34799999999998,0.0,323.37,34,786,654,619
CA-2015-155306,5,68.5965,0.2,783.96,34,786,654,966
CA-2015-155306,5,419.8185,0.0,1447.65,34,786,654,1364
CA-2015-155306,2,5.8604,0.0,11.96,34,786,654,1331
CA-2016-127775,3,71.991,0.0,239.97,45,725,301,657
CA-2016-146171,4,31.5372,0.0,76.92,112,21,655,1006
CA-2016-146171,4,125.1432,0.0,481.32,112,21,655,772
CA-2014-129574,5,23.232,0.0,48.4,408,542,656,364
CA-2017-126536,1,0.4356,0.0,0.99,94,386,71,1425
CA-2017-126536,5,36.917,0.2,101.84,94,386,71,986
CA-2017-165757,3,-7.5768,0.7,10.332,11,738,484,1426
CA-2017-165757,5,-23.8855,0.7,31.155,11,738,484,350
CA-2017-165757,2,0.6696,0.2,8.927999999999999,11,738,484,1427
CA-2017-167752,1,3.8682,0.2,34.384,63,787,355,1428
CA-2017-167752,8,312.676,0.2,1924.16,63,787,355,227
US-2015-122140,2,-80.48,0.8,32.192,77,788,657,1429
US-2015-122140,7,-0.6265,0.2,50.12,77,788,657,1044
US-2015-122140,3,1.7991,0.2,47.976000000000006,77,788,657,1235
CA-2016-163986,5,14.17,0.0,54.5,409,323,370,376
